0;0;0
1;0;2
2;0;4
3;0;6
4;0;8
5;1;11
6;1;33
7;1;55
8;1;77
9;1;99
10;0;11
11;0;22
12;0;33
13;0;44
14;0;55
15;0;66
16;0;77
17;0;88
18;0;99
19;1;121
20;0;22
21;0;33
22;0;44
23;0;55
24;0;66
25;0;77
26;0;88
27;0;99
28;1;121
29;0;121
30;0;33
31;0;44
32;0;55
33;0;66
34;0;77
35;0;88
36;0;99
37;1;121
38;0;121
39;1;363
40;0;44
41;0;55
42;0;66
43;0;77
44;0;88
45;0;99
46;1;121
47;0;121
48;1;363
49;1;484
50;0;55
51;0;66
52;0;77
53;0;88
54;0;99
55;1;121
56;0;121
57;1;363
58;1;484
59;2;1111
60;0;66
61;0;77
62;0;88
63;0;99
64;1;121
65;0;121
66;1;363
67;1;484
68;2;1111
69;3;4884
70;0;77
71;0;88
72;0;99
73;1;121
74;0;121
75;1;363
76;1;484
77;2;1111
78;3;4884
79;5;44044
80;0;88
81;0;99
82;1;121
83;0;121
84;1;363
85;1;484
86;2;1111
87;3;4884
88;5;44044
89;23;8813200023188
90;0;99
91;1;121
92;0;121
93;1;363
94;1;484
95;2;1111
96;3;4884
97;5;44044
98;23;8813200023188
99;5;79497
100;0;101
101;0;202
102;0;303
103;0;404
104;0;505
105;0;606
106;0;707
107;0;808
108;0;909
109;1;1111
110;0;121
111;0;222
112;0;323
113;0;424
114;0;525
115;0;626
116;0;727
117;0;828
118;0;929
119;1;1331
120;0;141
121;0;242
122;0;343
123;0;444
124;0;545
125;0;646
126;0;747
127;0;848
128;0;949
129;1;1551
130;0;161
131;0;262
132;0;363
133;0;464
134;0;565
135;0;666
136;0;767
137;0;868
138;0;969
139;1;1771
140;0;181
141;0;282
142;0;383
143;0;484
144;0;585
145;0;686
146;0;787
147;0;888
148;0;989
149;1;1991
150;1;303
151;1;505
152;1;707
153;1;909
154;1;1111
155;2;4444
156;2;6666
157;2;8888
158;2;11011
159;1;1221
160;1;343
161;1;545
162;1;747
163;1;949
164;2;2662
165;2;4884
166;4;45254
167;10;88555588
168;2;13431
169;1;1441
170;1;383
171;1;585
172;1;787
173;1;989
174;3;5115
175;3;9559
176;4;44044
177;14;8836886388
178;2;15851
179;1;1661
180;2;747
181;3;2662
182;5;45254
183;3;13431
184;2;2552
185;2;4774
186;2;6996
187;22;8813200023188
188;6;233332
189;1;1881
190;6;45254
191;3;2552
192;3;6996
193;7;233332
194;2;2992
195;3;9339
196;>10000k	?
197;6;881188
198;4;79497
199;2;3113
200;0;202
201;0;303
202;0;404
203;0;505
204;0;606
205;0;707
206;0;808
207;0;909
208;1;1111
209;0;1111
210;0;222
211;0;323
212;0;424
213;0;525
214;0;626
215;0;727
216;0;828
217;0;929
218;1;1331
219;1;2442
220;0;242
221;0;343
222;0;444
223;0;545
224;0;646
225;0;747
226;0;848
227;0;949
228;1;1551
229;1;2662
230;0;262
231;0;363
232;0;464
233;0;565
234;0;666
235;0;767
236;0;868
237;0;969
238;1;1771
239;1;2882
240;0;282
241;0;383
242;0;484
243;0;585
244;0;686
245;0;787
246;0;888
247;0;989
248;1;1991
249;2;5115
250;1;505
251;1;707
252;1;909
253;1;1111
254;2;4444
255;2;6666
256;2;8888
257;2;11011
258;1;1221
259;1;2332
260;1;545
261;1;747
262;1;949
263;2;2662
264;2;4884
265;4;45254
266;10;88555588
267;2;13431
268;1;1441
269;1;2552
270;1;585
271;1;787
272;1;989
273;3;5115
274;3;9559
275;4;44044
276;14;8836886388
277;2;15851
278;1;1661
279;1;2772
280;3;2662
281;5;45254
282;3;13431
283;2;2552
284;2;4774
285;2;6996
286;22;8813200023188
287;6;233332
288;1;1881
289;1;2992
290;3;2552
291;3;6996
292;7;233332
293;2;2992
294;3;9339
295;>10000k	?
296;6;881188
297;4;79497
298;2;3113
299;2;5335
300;0;303
301;0;404
302;0;505
303;0;606
304;0;707
305;0;808
306;0;909
307;1;1111
308;0;1111
309;1;3333
310;0;323
311;0;424
312;0;525
313;0;626
314;0;727
315;0;828
316;0;929
317;1;1331
318;1;2442
319;1;3553
320;0;343
321;0;444
322;0;545
323;0;646
324;0;747
325;0;848
326;0;949
327;1;1551
328;1;2662
329;1;3773
330;0;363
331;0;464
332;0;565
333;0;666
334;0;767
335;0;868
336;0;969
337;1;1771
338;1;2882
339;1;3993
340;0;383
341;0;484
342;0;585
343;0;686
344;0;787
345;0;888
346;0;989
347;1;1991
348;2;5115
349;2;7337
350;1;707
351;1;909
352;1;1111
353;2;4444
354;2;6666
355;2;8888
356;2;11011
357;1;1221
358;1;2332
359;1;3443
360;1;747
361;1;949
362;2;2662
363;2;4884
364;4;45254
365;10;88555588
366;2;13431
367;1;1441
368;1;2552
369;1;3663
370;1;787
371;1;989
372;3;5115
373;3;9559
374;4;44044
375;14;8836886388
376;2;15851
377;1;1661
378;1;2772
379;1;3883
380;5;45254
381;3;13431
382;2;2552
383;2;4774
384;2;6996
385;22;8813200023188
386;6;233332
387;1;1881
388;1;2992
389;2;7117
390;3;6996
391;7;233332
392;2;2992
393;3;9339
394;>10000k	?
395;6;881188
396;4;79497
397;2;3113
398;2;5335
399;2;7557
400;0;404
401;0;505
402;0;606
403;0;707
404;0;808
405;0;909
406;1;1111
407;0;1111
408;1;3333
409;1;4444
410;0;424
411;0;525
412;0;626
413;0;727
414;0;828
415;0;929
416;1;1331
417;1;2442
418;1;3553
419;1;4664
420;0;444
421;0;545
422;0;646
423;0;747
424;0;848
425;0;949
426;1;1551
427;1;2662
428;1;3773
429;1;4884
430;0;464
431;0;565
432;0;666
433;0;767
434;0;868
435;0;969
436;1;1771
437;1;2882
438;1;3993
439;2;9119
440;0;484
441;0;585
442;0;686
443;0;787
444;0;888
445;0;989
446;1;1991
447;2;5115
448;2;7337
449;2;9559
450;1;909
451;1;1111
452;2;4444
453;2;6666
454;2;8888
455;2;11011
456;1;1221
457;1;2332
458;1;3443
459;1;4554
460;1;949
461;2;2662
462;2;4884
463;4;45254
464;10;88555588
465;2;13431
466;1;1441
467;1;2552
468;1;3663
469;1;4774
470;1;989
471;3;5115
472;3;9559
473;4;44044
474;14;8836886388
475;2;15851
476;1;1661
477;1;2772
478;1;3883
479;1;4994
480;3;13431
481;2;2552
482;2;4774
483;2;6996
484;22;8813200023188
485;6;233332
486;1;1881
487;1;2992
488;2;7117
489;2;9339
490;7;233332
491;2;2992
492;3;9339
493;>10000k	?
494;6;881188
495;4;79497
496;2;3113
497;2;5335
498;2;7557
499;2;9779
500;0;505
501;0;606
502;0;707
503;0;808
504;0;909
505;1;1111
506;0;1111
507;1;3333
508;1;4444
509;1;5555
510;0;525
511;0;626
512;0;727
513;0;828
514;0;929
515;1;1331
516;1;2442
517;1;3553
518;1;4664
519;1;5775
520;0;545
521;0;646
522;0;747
523;0;848
524;0;949
525;1;1551
526;1;2662
527;1;3773
528;1;4884
529;1;5995
530;0;565
531;0;666
532;0;767
533;0;868
534;0;969
535;1;1771
536;1;2882
537;1;3993
538;2;9119
539;3;25652
540;0;585
541;0;686
542;0;787
543;0;888
544;0;989
545;1;1991
546;2;5115
547;2;7337
548;2;9559
549;4;59895
550;1;1111
551;2;4444
552;2;6666
553;2;8888
554;2;11011
555;1;1221
556;1;2332
557;1;3443
558;1;4554
559;1;5665
560;2;2662
561;2;4884
562;4;45254
563;10;88555588
564;2;13431
565;1;1441
566;1;2552
567;1;3663
568;1;4774
569;1;5885
570;3;5115
571;3;9559
572;4;44044
573;14;8836886388
574;2;15851
575;1;1661
576;1;2772
577;1;3883
578;1;4994
579;3;23232
580;2;2552
581;2;4774
582;2;6996
583;22;8813200023188
584;6;233332
585;1;1881
586;1;2992
587;2;7117
588;2;9339
589;7;1136311
590;2;2992
591;3;9339
592;>10000k	?
593;6;881188
594;4;79497
595;2;3113
596;2;5335
597;2;7557
598;2;9779
599;3;22022
600;0;606
601;0;707
602;0;808
603;0;909
604;1;1111
605;0;1111
606;1;3333
607;1;4444
608;1;5555
609;1;6666
610;0;626
611;0;727
612;0;828
613;0;929
614;1;1331
615;1;2442
616;1;3553
617;1;4664
618;1;5775
619;1;6886
620;0;646
621;0;747
622;0;848
623;0;949
624;1;1551
625;1;2662
626;1;3773
627;1;4884
628;1;5995
629;3;45254
630;0;666
631;0;767
632;0;868
633;0;969
634;1;1771
635;1;2882
636;1;3993
637;2;9119
638;3;25652
639;4;99099
640;0;686
641;0;787
642;0;888
643;0;989
644;1;1991
645;2;5115
646;2;7337
647;2;9559
648;4;59895
649;3;44044
650;2;4444
651;2;6666
652;2;8888
653;2;11011
654;1;1221
655;1;2332
656;1;3443
657;1;4554
658;1;5665
659;1;6776
660;2;4884
661;4;45254
662;10;88555588
663;2;13431
664;1;1441
665;1;2552
666;1;3663
667;1;4774
668;1;5885
669;1;6996
670;3;9559
671;4;44044
672;14;8836886388
673;2;15851
674;1;1661
675;1;2772
676;1;3883
677;1;4994
678;3;23232
679;3;47674
680;2;4774
681;2;6996
682;22;8813200023188
683;6;233332
684;1;1881
685;1;2992
686;2;7117
687;2;9339
688;7;1136311
689;>10000k	?
690;3;9339
691;>10000k	?
692;6;881188
693;4;79497
694;2;3113
695;2;5335
696;2;7557
697;2;9779
698;3;22022
699;3;46464
700;0;707
701;0;808
702;0;909
703;1;1111
704;0;1111
705;1;3333
706;1;4444
707;1;5555
708;1;6666
709;1;7777
710;0;727
711;0;828
712;0;929
713;1;1331
714;1;2442
715;1;3553
716;1;4664
717;1;5775
718;1;6886
719;1;7997
720;0;747
721;0;848
722;0;949
723;1;1551
724;1;2662
725;1;3773
726;1;4884
727;1;5995
728;3;45254
729;3;69696
730;0;767
731;0;868
732;0;969
733;1;1771
734;1;2882
735;1;3993
736;2;9119
737;3;25652
738;4;99099
739;16;5233333325
740;0;787
741;0;888
742;0;989
743;1;1991
744;2;5115
745;2;7337
746;2;9559
747;4;59895
748;3;44044
749;3;68486
750;2;6666
751;2;8888
752;2;11011
753;1;1221
754;1;2332
755;1;3443
756;1;4554
757;1;5665
758;1;6776
759;1;7887
760;4;45254
761;10;88555588
762;2;13431
763;1;1441
764;1;2552
765;1;3663
766;1;4774
767;1;5885
768;1;6996
769;3;67276
770;4;44044
771;14;8836886388
772;2;15851
773;1;1661
774;1;2772
775;1;3883
776;1;4994
777;3;23232
778;3;47674
779;5;475574
780;2;6996
781;22;8813200023188
782;6;233332
783;1;1881
784;1;2992
785;2;7117
786;2;9339
787;7;1136311
788;>10000k	?
789;3;66066
790;>10000k	?
791;6;881188
792;4;79497
793;2;3113
794;2;5335
795;2;7557
796;2;9779
797;3;22022
798;3;46464
799;5;449944
800;0;808
801;0;909
802;1;1111
803;0;1111
804;1;3333
805;1;4444
806;1;5555
807;1;6666
808;1;7777
809;1;8888
810;0;828
811;0;929
812;1;1331
813;1;2442
814;1;3553
815;1;4664
816;1;5775
817;1;6886
818;1;7997
819;3;89298
820;0;848
821;0;949
822;1;1551
823;1;2662
824;1;3773
825;1;4884
826;1;5995
827;3;45254
828;3;69696
829;9;88555588
830;0;868
831;0;969
832;1;1771
833;1;2882
834;1;3993
835;2;9119
836;3;25652
837;4;99099
838;16;5233333325
839;3;88088
840;0;888
841;0;989
842;1;1991
843;2;5115
844;2;7337
845;2;9559
846;4;59895
847;3;44044
848;3;68486
849;13;8836886388
850;2;8888
851;2;11011
852;1;1221
853;1;2332
854;1;3443
855;1;4554
856;1;5665
857;1;6776
858;1;7887
859;1;8998
860;10;88555588
861;2;13431
862;1;1441
863;1;2552
864;1;3663
865;1;4774
866;1;5885
867;1;6996
868;3;67276
869;21;8813200023188
870;14;8836886388
871;2;15851
872;1;1661
873;1;2772
874;1;3883
875;1;4994
876;3;23232
877;3;47674
878;5;475574
879;>10000k	?
880;22;8813200023188
881;6;233332
882;1;1881
883;1;2992
884;2;7117
885;2;9339
886;7;1136311
887;>10000k	?
888;3;66066
889;5;881188
890;6;881188
891;4;79497
892;2;3113
893;2;5335
894;2;7557
895;2;9779
896;3;22022
897;3;46464
898;5;449944
899;16;133697796331
900;0;909
901;1;1111
902;0;1111
903;1;3333
904;1;4444
905;1;5555
906;1;6666
907;1;7777
908;1;8888
909;1;9999
910;0;929
911;1;1331
912;1;2442
913;1;3553
914;1;4664
915;1;5775
916;1;6886
917;1;7997
918;3;89298
919;3;125521
920;0;949
921;1;1551
922;1;2662
923;1;3773
924;1;4884
925;1;5995
926;3;45254
927;3;69696
928;9;88555588
929;4;293392
930;0;969
931;1;1771
932;1;2882
933;1;3993
934;2;9119
935;3;25652
936;4;99099
937;16;5233333325
938;3;88088
939;3;168861
940;0;989
941;1;1991
942;2;5115
943;2;7337
944;2;9559
945;4;59895
946;3;44044
947;3;68486
948;13;8836886388
949;7;2322232
950;2;11011
951;1;1221
952;1;2332
953;1;3443
954;1;4554
955;1;5665
956;1;6776
957;1;7887
958;1;8998
959;3;112211
960;2;13431
961;1;1441
962;1;2552
963;1;3663
964;1;4774
965;1;5885
966;1;6996
967;3;67276
968;21;8813200023188
969;3;138831
970;2;15851
971;1;1661
972;1;2772
973;1;3883
974;1;4994
975;3;23232
976;3;47674
977;5;475574
978;>10000k	?
979;3;155551
980;6;233332
981;1;1881
982;1;2992
983;2;7117
984;2;9339
985;7;1136311
986;>10000k	?
987;3;66066
988;5;881188
989;18;89540004598
990;4;79497
991;2;3113
992;2;5335
993;2;7557
994;2;9779
995;3;22022
996;3;46464
997;5;449944
998;16;133697796331
999;15;8939779398
1000;0;1001
1001;0;2002
1002;0;3003
1003;0;4004
1004;0;5005
1005;0;6006
1006;0;7007
1007;0;8008
1008;0;9009
1009;1;11011
1010;0;1111
1011;0;2112
1012;0;3113
1013;0;4114
1014;0;5115
1015;0;6116
1016;0;7117
1017;0;8118
1018;0;9119
1019;1;12221
1020;0;1221
1021;0;2222
1022;0;3223
1023;0;4224
1024;0;5225
1025;0;6226
1026;0;7227
1027;0;8228
1028;0;9229
1029;1;13431
1030;0;1331
1031;0;2332
1032;0;3333
1033;0;4334
1034;0;5335
1035;0;6336
1036;0;7337
1037;0;8338
1038;0;9339
1039;1;14641
1040;0;1441
1041;0;2442
1042;0;3443
1043;0;4444
1044;0;5445
1045;0;6446
1046;0;7447
1047;0;8448
1048;0;9449
1049;1;15851
1050;0;1551
1051;0;2552
1052;0;3553
1053;0;4554
1054;0;5555
1055;0;6556
1056;0;7557
1057;0;8558
1058;0;9559
1059;3;56265
1060;0;1661
1061;0;2662
1062;0;3663
1063;0;4664
1064;0;5665
1065;0;6666
1066;0;7667
1067;0;8668
1068;0;9669
1069;5;233332
1070;0;1771
1071;0;2772
1072;0;3773
1073;0;4774
1074;0;5775
1075;0;6776
1076;0;7777
1077;0;8778
1078;0;9779
1079;5;229922
1080;0;1881
1081;0;2882
1082;0;3883
1083;0;4884
1084;0;5885
1085;0;6886
1086;0;7887
1087;0;8888
1088;0;9889
1089;3;79497
1090;0;1991
1091;0;2992
1092;0;3993
1093;0;4994
1094;0;5995
1095;0;6996
1096;0;7997
1097;0;8998
1098;0;9999
1099;1;11011
1100;0;1111
1101;0;2112
1102;0;3113
1103;0;4114
1104;0;5115
1105;0;6116
1106;0;7117
1107;0;8118
1108;0;9119
1109;1;12221
1110;0;1221
1111;0;2222
1112;0;3223
1113;0;4224
1114;0;5225
1115;0;6226
1116;0;7227
1117;0;8228
1118;0;9229
1119;1;13431
1120;0;1331
1121;0;2332
1122;0;3333
1123;0;4334
1124;0;5335
1125;0;6336
1126;0;7337
1127;0;8338
1128;0;9339
1129;1;14641
1130;0;1441
1131;0;2442
1132;0;3443
1133;0;4444
1134;0;5445
1135;0;6446
1136;0;7447
1137;0;8448
1138;0;9449
1139;1;15851
1140;0;1551
1141;0;2552
1142;0;3553
1143;0;4554
1144;0;5555
1145;0;6556
1146;0;7557
1147;0;8558
1148;0;9559
1149;3;56265
1150;0;1661
1151;0;2662
1152;0;3663
1153;0;4664
1154;0;5665
1155;0;6666
1156;0;7667
1157;0;8668
1158;0;9669
1159;5;233332
1160;0;1771
1161;0;2772
1162;0;3773
1163;0;4774
1164;0;5775
1165;0;6776
1166;0;7777
1167;0;8778
1168;0;9779
1169;5;229922
1170;0;1881
1171;0;2882
1172;0;3883
1173;0;4884
1174;0;5885
1175;0;6886
1176;0;7887
1177;0;8888
1178;0;9889
1179;3;79497
1180;0;1991
1181;0;2992
1182;0;3993
1183;0;4994
1184;0;5995
1185;0;6996
1186;0;7997
1187;0;8998
1188;0;9999
1189;1;11011
1190;1;3113
1191;1;5115
1192;1;7117
1193;1;9119
1194;2;23232
1195;2;45254
1196;2;67276
1197;2;89298
1198;2;112211
1199;1;12221
1200;0;1221
1201;0;2222
1202;0;3223
1203;0;4224
1204;0;5225
1205;0;6226
1206;0;7227
1207;0;8228
1208;0;9229
1209;1;13431
1210;0;1331
1211;0;2332
1212;0;3333
1213;0;4334
1214;0;5335
1215;0;6336
1216;0;7337
1217;0;8338
1218;0;9339
1219;1;14641
1220;0;1441
1221;0;2442
1222;0;3443
1223;0;4444
1224;0;5445
1225;0;6446
1226;0;7447
1227;0;8448
1228;0;9449
1229;1;15851
1230;0;1551
1231;0;2552
1232;0;3553
1233;0;4554
1234;0;5555
1235;0;6556
1236;0;7557
1237;0;8558
1238;0;9559
1239;3;56265
1240;0;1661
1241;0;2662
1242;0;3663
1243;0;4664
1244;0;5665
1245;0;6666
1246;0;7667
1247;0;8668
1248;0;9669
1249;5;233332
1250;0;1771
1251;0;2772
1252;0;3773
1253;0;4774
1254;0;5775
1255;0;6776
1256;0;7777
1257;0;8778
1258;0;9779
1259;5;229922
1260;0;1881
1261;0;2882
1262;0;3883
1263;0;4884
1264;0;5885
1265;0;6886
1266;0;7887
1267;0;8888
1268;0;9889
1269;3;79497
1270;0;1991
1271;0;2992
1272;0;3993
1273;0;4994
1274;0;5995
1275;0;6996
1276;0;7997
1277;0;8998
1278;0;9999
1279;1;11011
1280;1;3113
1281;1;5115
1282;1;7117
1283;1;9119
1284;2;23232
1285;2;45254
1286;2;67276
1287;2;89298
1288;2;112211
1289;1;12221
1290;1;3333
1291;1;5335
1292;1;7337
1293;1;9339
1294;2;25652
1295;2;47674
1296;2;69696
1297;20;8813200023188
1298;2;125521
1299;1;13431
1300;0;1331
1301;0;2332
1302;0;3333
1303;0;4334
1304;0;5335
1305;0;6336
1306;0;7337
1307;0;8338
1308;0;9339
1309;1;14641
1310;0;1441
1311;0;2442
1312;0;3443
1313;0;4444
1314;0;5445
1315;0;6446
1316;0;7447
1317;0;8448
1318;0;9449
1319;1;15851
1320;0;1551
1321;0;2552
1322;0;3553
1323;0;4554
1324;0;5555
1325;0;6556
1326;0;7557
1327;0;8558
1328;0;9559
1329;3;56265
1330;0;1661
1331;0;2662
1332;0;3663
1333;0;4664
1334;0;5665
1335;0;6666
1336;0;7667
1337;0;8668
1338;0;9669
1339;5;233332
1340;0;1771
1341;0;2772
1342;0;3773
1343;0;4774
1344;0;5775
1345;0;6776
1346;0;7777
1347;0;8778
1348;0;9779
1349;5;229922
1350;0;1881
1351;0;2882
1352;0;3883
1353;0;4884
1354;0;5885
1355;0;6886
1356;0;7887
1357;0;8888
1358;0;9889
1359;3;79497
1360;0;1991
1361;0;2992
1362;0;3993
1363;0;4994
1364;0;5995
1365;0;6996
1366;0;7997
1367;0;8998
1368;0;9999
1369;1;11011
1370;1;3113
1371;1;5115
1372;1;7117
1373;1;9119
1374;2;23232
1375;2;45254
1376;2;67276
1377;2;89298
1378;2;112211
1379;1;12221
1380;1;3333
1381;1;5335
1382;1;7337
1383;1;9339
1384;2;25652
1385;2;47674
1386;2;69696
1387;20;8813200023188
1388;2;125521
1389;1;13431
1390;1;3553
1391;1;5555
1392;1;7557
1393;1;9559
1394;6;1136311
1395;3;99099
1396;4;475574
1397;8;88555588
1398;2;138831
1399;1;14641
1400;0;1441
1401;0;2442
1402;0;3443
1403;0;4444
1404;0;5445
1405;0;6446
1406;0;7447
1407;0;8448
1408;0;9449
1409;1;15851
1410;0;1551
1411;0;2552
1412;0;3553
1413;0;4554
1414;0;5555
1415;0;6556
1416;0;7557
1417;0;8558
1418;0;9559
1419;3;56265
1420;0;1661
1421;0;2662
1422;0;3663
1423;0;4664
1424;0;5665
1425;0;6666
1426;0;7667
1427;0;8668
1428;0;9669
1429;5;233332
1430;0;1771
1431;0;2772
1432;0;3773
1433;0;4774
1434;0;5775
1435;0;6776
1436;0;7777
1437;0;8778
1438;0;9779
1439;5;229922
1440;0;1881
1441;0;2882
1442;0;3883
1443;0;4884
1444;0;5885
1445;0;6886
1446;0;7887
1447;0;8888
1448;0;9889
1449;3;79497
1450;0;1991
1451;0;2992
1452;0;3993
1453;0;4994
1454;0;5995
1455;0;6996
1456;0;7997
1457;0;8998
1458;0;9999
1459;1;11011
1460;1;3113
1461;1;5115
1462;1;7117
1463;1;9119
1464;2;23232
1465;2;45254
1466;2;67276
1467;2;89298
1468;2;112211
1469;1;12221
1470;1;3333
1471;1;5335
1472;1;7337
1473;1;9339
1474;2;25652
1475;2;47674
1476;2;69696
1477;20;8813200023188
1478;2;125521
1479;1;13431
1480;1;3553
1481;1;5555
1482;1;7557
1483;1;9559
1484;6;1136311
1485;3;99099
1486;4;475574
1487;8;88555588
1488;2;138831
1489;1;14641
1490;1;3773
1491;1;5775
1492;1;7777
1493;1;9779
1494;3;59895
1495;>10000k	?
1496;15;5233333325
1497;>10000k	?
1498;3;293392
1499;1;15851
1500;0;1551
1501;0;2552
1502;0;3553
1503;0;4554
1504;0;5555
1505;0;6556
1506;0;7557
1507;0;8558
1508;0;9559
1509;3;56265
1510;0;1661
1511;0;2662
1512;0;3663
1513;0;4664
1514;0;5665
1515;0;6666
1516;0;7667
1517;0;8668
1518;0;9669
1519;5;233332
1520;0;1771
1521;0;2772
1522;0;3773
1523;0;4774
1524;0;5775
1525;0;6776
1526;0;7777
1527;0;8778
1528;0;9779
1529;5;229922
1530;0;1881
1531;0;2882
1532;0;3883
1533;0;4884
1534;0;5885
1535;0;6886
1536;0;7887
1537;0;8888
1538;0;9889
1539;3;79497
1540;0;1991
1541;0;2992
1542;0;3993
1543;0;4994
1544;0;5995
1545;0;6996
1546;0;7997
1547;0;8998
1548;0;9999
1549;1;11011
1550;1;3113
1551;1;5115
1552;1;7117
1553;1;9119
1554;2;23232
1555;2;45254
1556;2;67276
1557;2;89298
1558;2;112211
1559;1;12221
1560;1;3333
1561;1;5335
1562;1;7337
1563;1;9339
1564;2;25652
1565;2;47674
1566;2;69696
1567;20;8813200023188
1568;2;125521
1569;1;13431
1570;1;3553
1571;1;5555
1572;1;7557
1573;1;9559
1574;6;1136311
1575;3;99099
1576;4;475574
1577;8;88555588
1578;2;138831
1579;1;14641
1580;1;3773
1581;1;5775
1582;1;7777
1583;1;9779
1584;3;59895
1585;>10000k	?
1586;15;5233333325
1587;>10000k	?
1588;3;293392
1589;1;15851
1590;1;3993
1591;1;5995
1592;1;7997
1593;1;9999
1594;2;22022
1595;2;44044
1596;2;66066
1597;2;88088
1598;2;155551
1599;3;56265
1600;0;1661
1601;0;2662
1602;0;3663
1603;0;4664
1604;0;5665
1605;0;6666
1606;0;7667
1607;0;8668
1608;0;9669
1609;5;233332
1610;0;1771
1611;0;2772
1612;0;3773
1613;0;4774
1614;0;5775
1615;0;6776
1616;0;7777
1617;0;8778
1618;0;9779
1619;5;229922
1620;0;1881
1621;0;2882
1622;0;3883
1623;0;4884
1624;0;5885
1625;0;6886
1626;0;7887
1627;0;8888
1628;0;9889
1629;3;79497
1630;0;1991
1631;0;2992
1632;0;3993
1633;0;4994
1634;0;5995
1635;0;6996
1636;0;7997
1637;0;8998
1638;0;9999
1639;1;11011
1640;1;3113
1641;1;5115
1642;1;7117
1643;1;9119
1644;2;23232
1645;2;45254
1646;2;67276
1647;2;89298
1648;2;112211
1649;1;12221
1650;1;3333
1651;1;5335
1652;1;7337
1653;1;9339
1654;2;25652
1655;2;47674
1656;2;69696
1657;20;8813200023188
1658;2;125521
1659;1;13431
1660;1;3553
1661;1;5555
1662;1;7557
1663;1;9559
1664;6;1136311
1665;3;99099
1666;4;475574
1667;8;88555588
1668;2;138831
1669;1;14641
1670;1;3773
1671;1;5775
1672;1;7777
1673;1;9779
1674;3;59895
1675;>10000k	?
1676;15;5233333325
1677;>10000k	?
1678;3;293392
1679;1;15851
1680;1;3993
1681;1;5995
1682;1;7997
1683;1;9999
1684;2;22022
1685;2;44044
1686;2;66066
1687;2;88088
1688;2;155551
1689;3;56265
1690;2;7337
1691;3;25652
1692;3;69696
1693;3;125521
1694;1;12221
1695;2;46464
1696;2;68486
1697;4;881188
1698;2;168861
1699;5;233332
1700;0;1771
1701;0;2772
1702;0;3773
1703;0;4774
1704;0;5775
1705;0;6776
1706;0;7777
1707;0;8778
1708;0;9779
1709;5;229922
1710;0;1881
1711;0;2882
1712;0;3883
1713;0;4884
1714;0;5885
1715;0;6886
1716;0;7887
1717;0;8888
1718;0;9889
1719;3;79497
1720;0;1991
1721;0;2992
1722;0;3993
1723;0;4994
1724;0;5995
1725;0;6996
1726;0;7997
1727;0;8998
1728;0;9999
1729;1;11011
1730;1;3113
1731;1;5115
1732;1;7117
1733;1;9119
1734;2;23232
1735;2;45254
1736;2;67276
1737;2;89298
1738;2;112211
1739;1;12221
1740;1;3333
1741;1;5335
1742;1;7337
1743;1;9339
1744;2;25652
1745;2;47674
1746;2;69696
1747;20;8813200023188
1748;2;125521
1749;1;13431
1750;1;3553
1751;1;5555
1752;1;7557
1753;1;9559
1754;6;1136311
1755;3;99099
1756;4;475574
1757;8;88555588
1758;2;138831
1759;1;14641
1760;1;3773
1761;1;5775
1762;1;7777
1763;1;9779
1764;3;59895
1765;>10000k	?
1766;15;5233333325
1767;>10000k	?
1768;3;293392
1769;1;15851
1770;1;3993
1771;1;5995
1772;1;7997
1773;1;9999
1774;2;22022
1775;2;44044
1776;2;66066
1777;2;88088
1778;2;155551
1779;3;56265
1780;2;7337
1781;3;25652
1782;3;69696
1783;3;125521
1784;1;12221
1785;2;46464
1786;2;68486
1787;4;881188
1788;2;168861
1789;5;233332
1790;2;7777
1791;4;59895
